expName	date	vpNum	gender	age	handedness	mapping	block	trial	trialCount	practice	stimComb	language	word	colour	compCode	compLabel	corrKeyLabel	corrKeyNum	fixOn_VBLTimestamp	fixOn_StimulusOnsetTime	fixOn_FlipTimestamp	fixOn_Missed	fixOn_Beampos	stroopOn_VBLTimestamp	stroopOn_StimulusOnsetTime	stroopOn_FlipTimestamp	stroopOn_Missed	stroopOn_Beampos	fbOn_VBLTimestamp	fbOn_StimulusOnsetTime	fbOn_FlipTimestamp	fbOn_Missed	fbOn_Beampos	fbOff_VBLTimestamp	fbOff_StimulusOnsetTime	fbOff_FlipTimestamp	fbOff_Missed	fbOff_Beampos	respKey	respKeyTimestamp	corr	rt
stroopControlBeh	20170126T115730	1	m	19	r	1	2	3	35	0	9	L2	rot	red	1	comp	left	127	1485428249.902895	1485428249.902895	1485428249.903369	-0.000834	9	1485428250.653791	1485428250.653791	1485428250.654322	-0.000834	11	1485428250.987527	1485428250.987527	1485428250.987742	-0.000830	2	1485428250.987527	1485428250.987527	1485428250.987742	-0.000830	2	127	1485428250.981935	1	326.155901
stroopControlBeh	20170126T115732	1	m	19	r	1	2	4	36	0	5	L1	green	red	2	incomp	left	127	1485428251.738420	1485428251.738420	1485428251.738863	-0.000837	8	1485428252.489316	1485428252.489316	1485428252.489806	-0.000834	9	1485428252.973231	1485428252.973231	1485428252.973451	-0.000830	2	1485428252.973231	1485428252.973231	1485428252.973451	-0.000830	2	127	1485428252.967934	1	476.632118
stroopControlBeh	20170126T115734	1	m	19	r	1	2	5	37	0	13	L2	grün	red	2	incomp	left	127	1485428253.724124	1485428253.724124	1485428253.724598	-0.000837	9	1485428254.475021	1485428254.475021	1485428254.475543	-0.000833	11	1485428254.975619	1485428254.975619	1485428254.975870	-0.000834	4	1485428254.975619	1485428254.975619	1485428254.975870	-0.000834	4	127	1485428254.963930	1	486.917734
stroopControlBeh	20170126T115736	1	m	19	r	1	2	6	38	0	6	L1	green	green	1	comp	right	191	1485428255.726515	1485428255.726515	1485428255.727039	-0.000834	12	1485428256.477412	1485428256.477412	1485428256.477907	-0.000834	9	1485428256.777771	1485428256.777771	1485428256.778059	-0.000834	6	1485428256.777771	1485428256.777771	1485428256.778059	-0.000834	6	191	1485428256.767922	1	288.528442
stroopControlBeh	20170126T115738	1	m	19	r	1	2	7	39	0	9	L2	rot	red	1	comp	left	127	1485428257.528667	1485428257.528667	1485428257.529148	-0.000834	11	1485428258.279563	1485428258.279563	1485428258.280092	-0.000834	10	1485428258.713415	1485428258.713415	1485428258.713667	-0.000833	4	1485428258.713415	1485428258.713415	1485428258.713667	-0.000833	4	127	1485428258.703919	1	422.372103
stroopControlBeh	20170126T115740	1	m	19	r	1	2	8	40	0	3	L1	blue	blue	1	comp	left	127	1485428259.464312	1485428259.464312	1485428259.464804	-0.000834	10	1485428260.215209	1485428260.215209	1485428260.215736	-0.000833	11	1485428260.599003	1485428260.599003	1485428260.599254	-0.000831	4	1485428260.599003	1485428260.599003	1485428260.599254	-0.000831	4	127	1485428260.595916	1	378.718376
stroopControlBeh	20170126T115743	1	m	19	r	1	2	9	41	0	2	L1	red	green	2	incomp	right	191	1485428261.349896	1485428261.349896	1485428261.350422	-0.000837	11	1485428262.100793	1485428262.100793	1485428262.101321	-0.000834	10	1485428262.467898	1485428262.467898	1485428262.468397	-0.000834	11	1485428263.469093	1485428263.469093	1485428263.469435	-0.000833	8	127	1485428262.454906	2	352.129936
stroopControlBeh	20170126T115745	1	m	19	r	1	2	10	42	0	7	L1	brown	blue	2	incomp	left	127	1485428264.219990	1485428264.219990	1485428264.220437	-0.000833	8	1485428264.970887	1485428264.970887	1485428264.971413	-0.000834	10	1485428265.438111	1485428265.438111	1485428265.438516	0.015853	10	1485428265.438111	1485428265.438111	1485428265.438516	0.015853	10	127	1485428265.419899	1	447.025299
stroopControlBeh	20170126T115747	1	m	19	r	1	2	11	43	0	15	L2	braun	blue	2	incomp	left	127	1485428266.189007	1485428266.189007	1485428266.189437	-0.000834	8	1485428266.939904	1485428266.939904	1485428266.940419	-0.000833	10	1485428267.307009	1485428267.307009	1485428267.307270	-0.000834	4	1485428267.307009	1485428267.307009	1485428267.307270	-0.000834	4	127	1485428267.294900	1	353.011847
stroopControlBeh	20170126T115749	1	m	19	r	1	2	12	44	0	11	L2	blau	blue	1	comp	left	127	1485428268.057905	1485428268.057905	1485428268.058372	-0.000834	8	1485428268.808803	1485428268.808803	1485428268.809302	-0.000833	9	1485428269.209284	1485428269.209284	1485428269.209533	-0.000831	4	1485428269.209284	1485428269.209284	1485428269.209533	-0.000831	4	127	1485428269.206893	1	396.138430
stroopControlBeh	20170126T115751	1	m	19	r	1	2	13	45	0	7	L1	brown	blue	2	incomp	left	127	1485428269.960177	1485428269.960177	1485428269.960625	-0.000837	8	1485428270.711073	1485428270.711073	1485428270.711626	-0.000834	12	1485428271.028120	1485428271.028120	1485428271.028385	-0.000833	5	1485428271.028120	1485428271.028120	1485428271.028385	-0.000833	5	127	1485428271.021888	1	308.835745
stroopControlBeh	20170126T115752	1	m	19	r	1	2	14	46	0	7	L1	brown	blue	2	incomp	left	127	1485428271.779015	1485428271.779015	1485428271.779523	-0.000834	11	1485428272.529915	1485428272.529915	1485428272.530409	-0.000830	9	1485428272.830270	1485428272.830270	1485428272.830607	-0.000838	6	1485428272.830270	1485428272.830270	1485428272.830607	-0.000838	6	127	1485428272.819888	1	287.981749
stroopControlBeh	20170126T115754	1	m	19	r	1	2	15	47	0	11	L2	blau	blue	1	comp	left	127	1485428273.581167	1485428273.581167	1485428273.581610	-0.000833	8	1485428274.332064	1485428274.332064	1485428274.332597	-0.000834	10	1485428274.682482	1485428274.682482	1485428274.682744	-0.000834	4	1485428274.682482	1485428274.682482	1485428274.682744	-0.000834	4	127	1485428274.672884	1	338.833094
stroopControlBeh	20170126T115756	1	m	19	r	1	2	16	48	0	16	L2	braun	brown	1	comp	right	191	1485428275.433379	1485428275.433379	1485428275.433881	-0.000833	11	1485428276.184275	1485428276.184275	1485428276.184781	-0.000834	9	1485428276.518010	1485428276.518010	1485428276.518291	-0.000831	6	1485428276.518010	1485428276.518010	1485428276.518291	-0.000831	6	191	1485428276.506875	1	320.633888
stroopControlBeh	20170126T115758	1	m	19	r	1	2	17	49	0	1	L1	red	red	1	comp	left	127	1485428277.268904	1485428277.268904	1485428277.269413	-0.000836	11	1485428278.019800	1485428278.019800	1485428278.020350	-0.000834	12	1485428278.386909	1485428278.386909	1485428278.387117	-0.000830	2	1485428278.386909	1485428278.386909	1485428278.387117	-0.000830	2	127	1485428278.381874	1	360.089779
stroopControlBeh	20170126T115801	1	m	19	r	1	2	18	50	0	10	L2	rot	green	2	incomp	right	191	1485428279.137803	1485428279.137803	1485428279.138275	-0.000836	10	1485428279.888698	1485428279.888698	1485428279.889207	-0.000835	9	1485428280.255803	1485428280.255803	1485428280.256215	-0.000834	6	1485428281.256999	1485428281.256999	1485428281.257459	-0.000833	11	127	1485428280.234880	2	344.203949
stroopControlBeh	20170126T115803	1	m	19	r	1	2	19	51	0	13	L2	grün	red	2	incomp	left	127	1485428282.007895	1485428282.007895	1485428282.008320	-0.000834	8	1485428282.758792	1485428282.758792	1485428282.759337	-0.000833	11	1485428283.559748	1485428283.559748	1485428283.560083	-0.000834	6	1485428283.559748	1485428283.559748	1485428283.560083	-0.000834	6	127	1485428283.548889	1	788.091898
stroopControlBeh	20170126T115805	1	m	19	r	1	2	20	52	0	8	L1	brown	brown	1	comp	right	191	1485428284.310648	1485428284.310648	1485428284.311145	-0.000830	11	1485428285.061542	1485428285.061542	1485428285.062077	-0.000837	11	1485428285.478710	1485428285.478710	1485428285.478944	-0.000831	3	1485428285.478710	1485428285.478710	1485428285.478944	-0.000831	3	191	1485428285.473866	1	410.341978
stroopControlBeh	20170126T115807	1	m	19	r	1	2	21	53	0	14	L2	grün	green	1	comp	right	191	1485428286.229603	1485428286.229603	1485428286.230125	-0.000837	12	1485428286.980499	1485428286.980499	1485428286.981057	-0.000834	11	1485428287.397667	1485428287.397667	1485428287.397870	-0.000830	3	1485428287.397667	1485428287.397667	1485428287.397870	-0.000830	3	191	1485428287.392861	1	410.382748
stroopControlBeh	20170126T115810	1	m	19	r	1	2	22	54	0	13	L2	grün	red	2	incomp	left	127	1485428288.148561	1485428288.148561	1485428288.149051	-0.000836	11	1485428288.899457	1485428288.899457	1485428288.899961	-0.000834	9	1485428289.299936	1485428289.299936	1485428289.300277	-0.000833	6	1485428290.301131	1485428290.301131	1485428290.301528	-0.000834	11	191	1485428289.289861	2	388.418674
stroopControlBeh	20170126T115812	1	m	19	r	1	2	23	55	0	7	L1	brown	blue	2	incomp	left	127	1485428291.052028	1485428291.052028	1485428291.052466	-0.000833	9	1485428291.802927	1485428291.802927	1485428291.803369	-0.000831	8	1485428292.236776	1485428292.236776	1485428292.237140	-0.000836	8	1485428292.236776	1485428292.236776	1485428292.237140	-0.000836	8	127	1485428292.221857	1	416.998863
stroopControlBeh	20170126T115814	1	m	19	r	1	2	24	56	0	2	L1	red	green	2	incomp	right	191	1485428292.987672	1485428292.987672	1485428292.988175	-0.000834	11	1485428293.738569	1485428293.738569	1485428293.739042	-0.000833	11	1485428294.222483	1485428294.222483	1485428294.222763	-0.000831	6	1485428294.222483	1485428294.222483	1485428294.222763	-0.000831	6	191	1485428294.216854	1	476.295471
stroopControlBeh	20170126T115817	1	m	19	r	1	2	25	57	0	6	L1	green	green	1	comp	right	191	1485428294.973377	1485428294.973377	1485428294.973883	-0.000837	11	1485428295.724273	1485428295.724273	1485428295.724750	-0.000833	10	1485428296.024632	1485428296.024632	1485428296.024989	-0.000834	6	1485428297.025827	1485428297.025827	1485428297.026201	-0.000834	9	127	1485428296.014848	2	288.600445
stroopControlBeh	20170126T115818	1	m	19	r	1	2	26	58	0	15	L2	braun	blue	2	incomp	left	127	1485428297.776726	1485428297.776726	1485428297.777200	-0.000831	11	1485428298.527620	1485428298.527620	1485428298.528109	-0.000837	10	1485428298.994848	1485428298.994848	1485428298.995107	-0.000830	5	1485428298.994848	1485428298.994848	1485428298.995107	-0.000830	5	127	1485428298.991843	1	462.236881
stroopControlBeh	20170126T115820	1	m	19	r	1	2	27	59	0	4	L1	blue	brown	2	incomp	right	191	1485428299.745741	1485428299.745741	1485428299.746198	-0.000837	10	1485428300.496639	1485428300.496639	1485428300.497106	-0.000833	9	1485428300.847059	1485428300.847059	1485428300.847270	-0.000832	3	1485428300.847059	1485428300.847059	1485428300.847270	-0.000832	3	191	1485428300.842835	1	344.228506
stroopControlBeh	20170126T115822	1	m	19	r	1	2	28	60	0	8	L1	brown	brown	1	comp	right	191	1485428301.597953	1485428301.597953	1485428301.598470	-0.000836	11	1485428302.348850	1485428302.348850	1485428302.349319	-0.000833	9	1485428302.649209	1485428302.649209	1485428302.649570	-0.000835	8	1485428302.649209	1485428302.649209	1485428302.649570	-0.000835	8	191	1485428302.638834	1	288.016558
stroopControlBeh	20170126T115825	1	m	19	r	1	2	29	61	0	10	L2	rot	green	2	incomp	right	191	1485428303.400105	1485428303.400105	1485428303.400582	-0.000833	11	1485428304.151001	1485428304.151001	1485428304.151507	-0.000834	10	1485428304.501422	1485428304.501422	1485428304.501756	-0.000831	5	1485428305.502615	1485428305.502615	1485428305.503029	-0.000836	11	127	1485428304.493830	2	340.847731
stroopControlBeh	20170126T115827	1	m	19	r	1	2	30	62	0	16	L2	braun	brown	1	comp	right	191	1485428306.253512	1485428306.253512	1485428306.253914	-0.000833	8	1485428307.004408	1485428307.004408	1485428307.004877	-0.000834	9	1485428307.354830	1485428307.354830	1485428307.355047	-0.000831	3	1485428307.354830	1485428307.354830	1485428307.355047	-0.000831	3	191	1485428307.350821	1	344.446659
stroopControlBeh	20170126T115829	1	m	19	r	1	2	31	63	0	1	L1	red	red	1	comp	left	127	1485428308.105723	1485428308.105723	1485428308.106208	-0.000837	11	1485428308.856620	1485428308.856620	1485428308.857135	-0.000833	10	1485428309.407280	1485428309.407280	1485428309.407592	-0.000832	7	1485428309.407280	1485428309.407280	1485428309.407592	-0.000832	7	127	1485428309.390818	1	532.229900
stroopControlBeh	20170126T115832	1	m	19	r	1	2	32	64	0	9	L2	rot	red	1	comp	left	127	1485428310.158174	1485428310.158174	1485428310.158665	-0.000836	10	1485428310.909071	1485428310.909071	1485428310.909595	-0.000833	10	1485428311.226119	1485428311.226119	1485428311.226455	-0.000832	5	1485428312.227311	1485428312.227311	1485428312.227770	-0.000837	11	191	1485428311.209817	2	298.757553
stroopControlBeh	20170126T115834	1	m	19	r	1	2	33	65	0	15	L2	braun	blue	2	incomp	left	127	1485428312.978209	1485428312.978209	1485428312.978720	-0.000833	11	1485428313.729105	1485428313.729105	1485428313.729684	-0.000834	12	1485428314.246392	1485428314.246392	1485428314.246626	-0.000831	3	1485428314.246392	1485428314.246392	1485428314.246626	-0.000831	3	127	1485428314.235805	1	504.718781
stroopControlBeh	20170126T115836	1	m	19	r	1	2	34	66	0	11	L2	blau	blue	1	comp	left	127	1485428314.997288	1485428314.997288	1485428314.997771	-0.000835	11	1485428315.748182	1485428315.748182	1485428315.748740	-0.000836	12	1485428316.081918	1485428316.081918	1485428316.082143	-0.000830	3	1485428316.081918	1485428316.081918	1485428316.082143	-0.000830	3	127	1485428316.076823	1	326.638937
stroopControlBeh	20170126T115838	1	m	19	r	1	2	35	67	0	4	L1	blue	brown	2	incomp	right	191	1485428316.832812	1485428316.832812	1485428316.833242	-0.000836	7	1485428317.583707	1485428317.583707	1485428317.584235	-0.000834	11	1485428318.000872	1485428318.000872	1485428318.001182	-0.000834	7	1485428318.000872	1485428318.000872	1485428318.001182	-0.000834	7	191	1485428317.987804	1	402.107716
stroopControlBeh	20170126T115839	1	m	19	r	1	2	36	68	0	7	L1	brown	blue	2	incomp	left	127	1485428318.751768	1485428318.751768	1485428318.752264	-0.000834	10	1485428319.502665	1485428319.502665	1485428319.503209	-0.000833	11	1485428319.803026	1485428319.803026	1485428319.803294	-0.000832	5	1485428319.803026	1485428319.803026	1485428319.803294	-0.000832	5	127	1485428319.788812	1	284.150839
stroopControlBeh	20170126T115841	1	m	19	r	1	2	37	69	0	16	L2	braun	brown	1	comp	right	191	1485428320.553920	1485428320.553920	1485428320.554407	-0.000836	11	1485428321.304818	1485428321.304818	1485428321.305280	-0.000833	8	1485428321.605179	1485428321.605179	1485428321.605449	-0.000832	5	1485428321.605179	1485428321.605179	1485428321.605449	-0.000832	5	191	1485428321.596812	1	289.987326
stroopControlBeh	20170126T115843	1	m	19	r	1	2	38	70	0	4	L1	blue	brown	2	incomp	right	191	1485428322.356072	1485428322.356072	1485428322.356591	-0.000837	12	1485428323.106969	1485428323.106969	1485428323.107491	-0.000833	10	1485428323.557506	1485428323.557506	1485428323.557775	-0.000835	5	1485428323.557506	1485428323.557506	1485428323.557775	-0.000835	5	191	1485428323.543799	1	434.882879
stroopControlBeh	20170126T115845	1	m	19	r	1	2	39	71	0	4	L1	blue	brown	2	incomp	right	191	1485428324.308403	1485428324.308403	1485428324.308882	-0.000833	10	1485428325.059300	1485428325.059300	1485428325.059865	-0.000833	11	1485428325.476467	1485428325.476467	1485428325.476777	0.015854	7	1485428325.476467	1485428325.476467	1485428325.476777	0.015854	7	191	1485428325.457783	1	396.511555
stroopControlBeh	20170126T115847	1	m	19	r	1	2	40	72	0	3	L1	blue	blue	1	comp	left	127	1485428326.227361	1485428326.227361	1485428326.227857	-0.000836	10	1485428326.978258	1485428326.978258	1485428326.978770	-0.000834	10	1485428327.445482	1485428327.445482	1485428327.445703	-0.000834	3	1485428327.445482	1485428327.445482	1485428327.445703	-0.000834	3	127	1485428327.440784	1	460.528851
stroopControlBeh	20170126T115849	1	m	19	r	1	2	41	73	0	5	L1	green	red	2	incomp	left	127	1485428328.196379	1485428328.196379	1485428328.196910	-0.000834	12	1485428328.947275	1485428328.947275	1485428328.947815	-0.000834	10	1485428329.531307	1485428329.531307	1485428329.531566	-0.000833	5	1485428329.531307	1485428329.531307	1485428329.531566	-0.000833	5	127	1485428329.525778	1	576.529264
stroopControlBeh	20170126T115851	1	m	19	r	1	2	42	74	0	1	L1	red	red	1	comp	left	127	1485428330.282203	1485428330.282203	1485428330.282674	-0.000834	10	1485428331.033099	1485428331.033099	1485428331.033651	-0.000834	12	1485428331.517014	1485428331.517014	1485428331.517237	-0.000831	3	1485428331.517014	1485428331.517014	1485428331.517237	-0.000831	3	127	1485428331.509773	1	474.704504
stroopControlBeh	20170126T115853	1	m	19	r	1	2	43	75	0	12	L2	blau	brown	2	incomp	right	191	1485428332.267907	1485428332.267907	1485428332.268451	-0.000837	11	1485428333.018805	1485428333.018805	1485428333.019266	-0.000833	7	1485428333.469344	1485428333.469344	1485428333.469705	-0.000833	8	1485428333.469344	1485428333.469344	1485428333.469705	-0.000833	8	191	1485428333.452769	1	431.975365
stroopControlBeh	20170126T115855	1	m	19	r	1	2	44	76	0	14	L2	grün	green	1	comp	right	191	1485428334.220238	1485428334.220238	1485428334.220759	-0.000836	12	1485428334.971135	1485428334.971135	1485428334.971651	-0.000833	10	1485428335.471733	1485428335.471733	1485428335.472002	-0.000834	5	1485428335.471733	1485428335.471733	1485428335.472002	-0.000834	5	191	1485428335.461761	1	488.659143
stroopControlBeh	20170126T115857	1	m	19	r	1	2	45	77	0	5	L1	green	red	2	incomp	left	127	1485428336.222630	1485428336.222630	1485428336.223162	-0.000833	12	1485428336.973526	1485428336.973526	1485428336.974091	-0.000833	11	1485428337.490811	1485428337.490811	1485428337.491032	-0.000834	3	1485428337.490811	1485428337.490811	1485428337.491032	-0.000834	3	127	1485428337.483776	1	508.248568
stroopControlBeh	20170126T115859	1	m	19	r	1	2	46	78	0	15	L2	braun	blue	2	incomp	left	127	1485428338.241707	1485428338.241707	1485428338.242170	-0.000834	10	1485428338.992603	1485428338.992603	1485428338.993114	-0.000834	10	1485428339.443145	1485428339.443145	1485428339.443383	-0.000830	4	1485428339.443145	1485428339.443145	1485428339.443383	-0.000830	4	127	1485428339.432753	1	438.165665
stroopControlBeh	20170126T115901	1	m	19	r	1	2	47	79	0	5	L1	green	red	2	incomp	left	127	1485428340.194038	1485428340.194038	1485428340.194566	-0.000837	12	1485428340.944934	1485428340.944934	1485428340.945449	-0.000834	10	1485428341.328726	1485428341.328726	1485428341.328930	-0.000834	2	1485428341.328726	1485428341.328726	1485428341.328930	-0.000834	2	127	1485428341.323765	1	376.826525
stroopControlBeh	20170126T115903	1	m	19	r	1	2	48	80	0	15	L2	braun	blue	2	incomp	left	127	1485428342.079622	1485428342.079622	1485428342.080134	-0.000834	12	1485428342.830523	1485428342.830523	1485428342.831067	-0.000830	11	1485428343.381180	1485428343.381180	1485428343.381405	-0.000834	3	1485428343.381180	1485428343.381180	1485428343.381405	-0.000834	3	127	1485428343.374744	1	542.237520
stroopControlBeh	20170126T115905	1	m	19	r	1	2	49	81	0	8	L1	brown	brown	1	comp	right	191	1485428344.132073	1485428344.132073	1485428344.132518	-0.000837	9	1485428344.882970	1485428344.882970	1485428344.883463	-0.000833	9	1485428345.483687	1485428345.483687	1485428345.483959	-0.000834	5	1485428345.483687	1485428345.483687	1485428345.483959	-0.000834	5	191	1485428345.469739	1	584.802866
stroopControlBeh	20170126T115907	1	m	19	r	1	2	50	82	0	11	L2	blau	blue	1	comp	left	127	1485428346.234584	1485428346.234584	1485428346.235121	-0.000833	12	1485428346.985482	1485428346.985482	1485428346.985991	-0.000833	10	1485428347.502764	1485428347.502764	1485428347.503066	-0.000836	6	1485428347.502764	1485428347.502764	1485428347.503066	-0.000836	6	127	1485428347.487740	1	500.268221
stroopControlBeh	20170126T115909	1	m	19	r	1	2	51	83	0	15	L2	braun	blue	2	incomp	left	127	1485428348.253661	1485428348.253661	1485428348.254137	-0.000832	10	1485428349.004558	1485428349.004558	1485428349.005121	-0.000833	12	1485428349.438410	1485428349.438410	1485428349.438676	-0.000834	5	1485428349.438410	1485428349.438410	1485428349.438676	-0.000834	5	127	1485428349.430730	1	424.188614
stroopControlBeh	20170126T115911	1	m	19	r	1	2	52	84	0	3	L1	blue	blue	1	comp	left	127	1485428350.189306	1485428350.189306	1485428350.189783	-0.000834	10	1485428350.940202	1485428350.940202	1485428350.940717	-0.000834	10	1485428351.374055	1485428351.374055	1485428351.374427	-0.000833	8	1485428351.374055	1485428351.374055	1485428351.374427	-0.000833	8	127	1485428351.358732	1	416.539669
stroopControlBeh	20170126T115913	1	m	19	r	1	2	53	85	0	12	L2	blau	brown	2	incomp	right	191	1485428352.124950	1485428352.124950	1485428352.125474	-0.000835	12	1485428352.875847	1485428352.875847	1485428352.876373	-0.000833	11	1485428353.276328	1485428353.276328	1485428353.276603	-0.000831	5	1485428353.276328	1485428353.276328	1485428353.276603	-0.000831	5	191	1485428353.262721	1	384.885550
stroopControlBeh	20170126T115915	1	m	19	r	1	2	54	86	0	10	L2	rot	green	2	incomp	right	191	1485428354.027221	1485428354.027221	1485428354.027730	-0.000838	11	1485428354.778118	1485428354.778118	1485428354.778669	-0.000833	12	1485428355.562388	1485428355.562388	1485428355.562750	-0.000834	8	1485428355.562388	1485428355.562388	1485428355.562750	-0.000834	8	191	1485428355.546722	1	766.618967
stroopControlBeh	20170126T115917	1	m	19	r	1	2	55	87	0	6	L1	green	green	1	comp	right	191	1485428356.313284	1485428356.313284	1485428356.313809	-0.000834	12	1485428357.064182	1485428357.064182	1485428357.064708	-0.000833	11	1485428357.447975	1485428357.447975	1485428357.448223	-0.000832	5	1485428357.447975	1485428357.447975	1485428357.448223	-0.000832	5	191	1485428357.444719	1	378.549337
stroopControlBeh	20170126T115919	1	m	19	r	1	2	56	88	0	8	L1	brown	brown	1	comp	right	191	1485428358.198869	1485428358.198869	1485428358.199404	-0.000836	12	1485428358.949766	1485428358.949766	1485428358.950234	-0.000834	7	1485428359.366933	1485428359.366933	1485428359.367193	-0.000832	5	1485428359.366933	1485428359.366933	1485428359.367193	-0.000832	5	191	1485428359.358710	1	406.959772
stroopControlBeh	20170126T115921	1	m	19	r	1	2	57	89	0	11	L2	blau	blue	1	comp	left	127	1485428360.117827	1485428360.117827	1485428360.118304	-0.000836	10	1485428360.868724	1485428360.868724	1485428360.869211	-0.000833	8	1485428361.319264	1485428361.319264	1485428361.319578	-0.000832	7	1485428361.319264	1485428361.319264	1485428361.319578	-0.000832	7	127	1485428361.301721	1	430.996656
stroopControlBeh	20170126T115923	1	m	19	r	1	2	58	90	0	12	L2	blau	brown	2	incomp	right	191	1485428362.070158	1485428362.070158	1485428362.070646	-0.000836	10	1485428362.821054	1485428362.821054	1485428362.821566	-0.000834	10	1485428363.338340	1485428363.338340	1485428363.338540	-0.000833	2	1485428363.338340	1485428363.338340	1485428363.338540	-0.000833	2	191	1485428363.331701	1	508.663654
stroopControlBeh	20170126T115925	1	m	19	r	1	2	59	91	0	6	L1	green	green	1	comp	right	191	1485428364.089236	1485428364.089236	1485428364.089747	-0.000834	11	1485428364.840132	1485428364.840132	1485428364.840686	-0.000834	11	1485428365.440850	1485428365.440850	1485428365.441125	-0.000834	5	1485428365.440850	1485428365.440850	1485428365.441125	-0.000834	5	191	1485428365.434692	1	592.581987
stroopControlBeh	20170126T115927	1	m	19	r	1	2	60	92	0	5	L1	green	red	2	incomp	left	127	1485428366.191746	1485428366.191746	1485428366.192193	-0.000834	8	1485428366.942643	1485428366.942643	1485428366.943200	-0.000833	12	1485428367.443240	1485428367.443240	1485428367.443482	-0.000834	4	1485428367.443240	1485428367.443240	1485428367.443482	-0.000834	4	127	1485428367.437694	1	493.060827
stroopControlBeh	20170126T115929	1	m	19	r	1	2	61	93	0	12	L2	blau	brown	2	incomp	right	191	1485428368.194138	1485428368.194138	1485428368.194618	-0.000833	11	1485428368.945034	1485428368.945034	1485428368.945536	-0.000834	10	1485428369.295453	1485428369.295453	1485428369.295720	-0.000834	5	1485428369.295453	1485428369.295453	1485428369.295720	-0.000834	5	191	1485428369.285690	1	338.667631
stroopControlBeh	20170126T115931	1	m	19	r	1	2	62	94	0	16	L2	braun	brown	1	comp	right	191	1485428370.046350	1485428370.046350	1485428370.046895	-0.000833	12	1485428370.797245	1485428370.797245	1485428370.797773	-0.000835	10	1485428371.181037	1485428371.181037	1485428371.181401	-0.000833	8	1485428371.181037	1485428371.181037	1485428371.181401	-0.000833	8	191	1485428371.167683	1	368.458033
stroopControlBeh	20170126T115933	1	m	19	r	1	2	63	95	0	3	L1	blue	blue	1	comp	left	127	1485428371.931933	1485428371.931933	1485428371.932409	-0.000834	10	1485428372.682831	1485428372.682831	1485428372.683386	-0.000833	12	1485428373.066624	1485428373.066624	1485428373.066929	0.015854	7	1485428373.066624	1485428373.066624	1485428373.066929	0.015854	7	127	1485428373.047678	1	362.866402
stroopControlBeh	20170126T115935	1	m	19	r	1	2	64	96	0	12	L2	blau	brown	2	incomp	right	191	1485428373.817518	1485428373.817518	1485428373.818026	-0.000835	11	1485428374.568415	1485428374.568415	1485428374.568936	-0.000834	11	1485428375.018954	1485428375.018954	1485428375.019234	-0.000833	5	1485428375.018954	1485428375.018954	1485428375.019234	-0.000833	5	191	1485428375.002684	1	432.275057
stroopControlBeh	20170126T115938	1	m	19	r	1	2	65	97	0	10	L2	rot	green	2	incomp	right	191	1485428375.769849	1485428375.769849	1485428375.770371	-0.000835	12	1485428376.520746	1485428376.520746	1485428376.521200	-0.000833	9	1485428377.138151	1485428377.138151	1485428377.138505	-0.000833	6	1485428378.139345	1485428378.139345	1485428378.139815	-0.000835	10	127	1485428377.125671	2	602.940798
stroopControlBeh	20170126T115940	1	m	19	r	1	2	66	98	0	14	L2	grün	green	1	comp	right	191	1485428378.890242	1485428378.890242	1485428378.890689	-0.000833	10	1485428379.641139	1485428379.641139	1485428379.641615	-0.000834	9	1485428380.241858	1485428380.241858	1485428380.242134	-0.000832	5	1485428380.241858	1485428380.241858	1485428380.242134	-0.000832	5	191	1485428380.225668	1	582.540512
stroopControlBeh	20170126T115942	1	m	19	r	1	2	67	99	0	1	L1	red	red	1	comp	left	127	1485428380.992752	1485428380.992752	1485428380.993227	-0.000836	10	1485428381.743649	1485428381.743649	1485428381.744183	-0.000833	12	1485428382.294308	1485428382.294308	1485428382.294590	0.015854	5	1485428382.294308	1485428382.294308	1485428382.294590	0.015854	5	127	1485428382.276659	1	531.023502
stroopControlBeh	20170126T115945	1	m	19	r	1	2	68	100	0	11	L2	blau	blue	1	comp	left	127	1485428383.045203	1485428383.045203	1485428383.045678	-0.000836	10	1485428383.796100	1485428383.796100	1485428383.796566	-0.000833	10	1485428384.163207	1485428384.163207	1485428384.163584	-0.000833	7	1485428385.164400	1485428385.164400	1485428385.164838	-0.000835	12	191	1485428384.144657	2	346.572876
stroopControlBeh	20170126T115947	1	m	19	r	1	2	69	101	0	16	L2	braun	brown	1	comp	right	191	1485428385.915296	1485428385.915296	1485428385.915692	-0.000834	8	1485428386.666193	1485428386.666193	1485428386.666627	-0.000833	8	1485428387.266910	1485428387.266910	1485428387.267185	-0.000834	5	1485428387.266910	1485428387.266910	1485428387.267185	-0.000834	5	191	1485428387.252648	1	584.471703
stroopControlBeh	20170126T115949	1	m	19	r	1	2	70	102	0	14	L2	grün	green	1	comp	right	191	1485428388.017807	1485428388.017807	1485428388.018324	-0.000833	11	1485428388.768703	1485428388.768703	1485428388.769157	-0.000834	9	1485428389.319361	1485428389.319361	1485428389.319732	-0.000833	10	1485428389.319361	1485428389.319361	1485428389.319732	-0.000833	10	191	1485428389.303684	1	532.958031
